gene_name,fracCdsCons,fracConsPr
EPHX1,0.604532164,0.552631579
REN,0.582309582,0.336609337
SOX13,0.727661851,0.790797218
ETNK2,0.701981051,0.861326443
PPFIA4,0.748812915,0.808641975
PLEKHA6,0.726088338,0.697807436
PTPN7,0.615164521,0.675250358
SYT2,0.777777778,0.774603175
ARL8A,0.864527629,0.957219251
OSR1,0.779026217,0.81772784
GDF7,0.566149298,0.566888396
PDIA6,0.608465608,0.722600151
RHOB,0.900169205,0.988155668
ATP6V1C2,0.707165109,0.739875389
HNRNPLL,0.716390424,0.9791283
GALM,0.608357629,0.662779397
CAMKMT,0.644032922,0.770576132
ABCG8,0.575173096,0.424332344
EML4,0.717922607,0.904616429
CALM2,0.844444444,1
CHAC2,0.731531532,0.893693694
RPS27A,0.74522293,0.89596603
WDPCP,0.592592593,0.804551539
VPS54,0.804362645,0.963190184
REG3G,0.507575758,0.151515152
ASXL2,0.601207057,0.805246054
ETAA1,0.295217548,0.3067242
SNRPG,0.744588745,0.722943723
ABHD1,0.490968801,0.406403941
MEIS1,0.927536232,0.989769821
TRIM43B,0.029082774,0.07606264
TRIM43,0.030574198,0.06935123
CIAO1,0.737254902,0.88627451
ZNF514,0.202826268,0.556109726
SNRNP200,0.76025581,0.83387927
MRPS5,0.56767208,0.436194896
ANKRD53,0.293157564,0.256748274
TPRKB,0.460227273,0.700757576
NAT8,0.429824561,0.276315789
EXOC6B,0.777914614,0.986453202
SFXN5,0.797653959,0.879765396
TEX261,0.842639594,0.949238579
DQX1,0.629526462,0.792014856
DUSP11,0.412698413,0.654320988
ST6GAL2,0.501886792,0.573584906
NPHP1,0.534906588,0.607177974
MALL,0.586580087,0.270562771
THNSL2,0.567010309,0.481099656
RALB,0.766505636,0.803542673
C1QL2,0.747685185,0.783564815
TMEM177,0.550213675,0.514957265
NT5DC4,0.12043512,0.05982906
RABL2A,0.625909753,0.710334789
SLC20A1,0.663235294,0.832352941
FBLN7,0.632575758,0.739393939
ZC3H8,0.53196347,0.695205479
LIPT1,0.529411765,0.770053476
CNGA3,0.574580336,0.532374101
FAHD2B,0.642328042,0.706878307
LYG1,0.444444444,0.386324786
AFF3,0.660418365,0.714208096
UBXN4,0.652914211,0.870988867
NXPH2,0.71572327,0.813836478
SPOPL,0.856658185,0.982188295
THSD7B,0.597179009,0.624974072
GPR17,0.622282609,0.525362319
POLR2D,0.727272727,0.883449883
AMMECR1L,0.843515541,0.997856377
GALNT13,0.778575703,0.940754039
PKP4,0.807208718,0.908074881
SCN1A,0.759701493,0.878772803
SLC4A10,0.757819482,0.971105153
SCRN3,0.625882353,0.842352941
LNPK,0.690753691,0.885003885
ZNF385B,0.733059548,0.863791923
TMEFF2,0.793777778,0.948444444
CDCA7,0.676274945,0.737620103
DLX1,0.888020833,1
UBR3,0.767601906,0.950238221
PHOSPHO2,0.639118457,0.878787879
GULP1,0.728961749,0.936612022
FAM171B,0.606207175,0.886739218
HSPD1,0.699186992,0.950058072
CCDC150,0.510586812,0.508469449
METTL21A,0.637747336,0.870624049
UNC80,0.746065163,0.871879699
PTH2R,0.582577132,0.611010284
CPO,0.405333333,0.451555556
NBEAL1,0.679282622,0.879282622
KANSL1L,0.586707152,0.802968961
SPAG16,0.508438819,0.539029536
ABCA12,0.625192604,0.7067283
SUMF1,0.589333333,0.587555556
NYAP2,0.649847095,0.611111111
RHBDD1,0.533755274,0.526371308
ACKR3,0.696969697,0.650137741
TRPM8,0.714027149,0.646455505
HES6,0.577777778,0.619259259
ESPNL,0.518223989,0.254804506
ANKMY1,0.453441296,0.12145749
COPS7B,0.798742138,0.982389937
DIS3L2,0.569224981,0.688863807
CPNE9,0.791817088,0.951865223
FANCD2,0.527089073,0.636822773
TAMM41,0.623554154,0.729758149
VGLL4,0.723905724,0.631874299
RAB5A,0.799382716,0.975308642
RETREG2,0.667892157,0.833333333
CTDSP1,0.792620865,0.832061069
CNOT9,0.822222222,0.972222222
MARCHF4,0.773722628,0.905920519
STK11IP,0.518212427,0.470768289
GMPPA,0.759303246,0.851939826
GRIP2,0.631545338,0.121328225
EAF1,0.742255266,0.918215613
CNTN4,0.614410906,0.755274262
DYNC1LI1,0.72264631,0.892493639
RBMS3,0.838660578,0.973363775
GADL1,0.681353768,0.749680715
OSBPL10,0.723747277,0.80130719
POMGNT2,0.727481354,0.710843373
ACKR2,0.466666667,0.364502165
GASK1A,0.398726852,0.340277778
CSRNP1,0.502259887,0.536723164
SLC25A38,0.6,0.703825137
ITGA9,0.695302445,0.682754183
SLC22A14,0.25210084,0.048739496
GOLGA4,0.48573975,0.652406417
CTDSPL,0.70156438,0.862815884
STAC,0.713813069,0.807278743
IQSEC1,0.71180867,0.632286996
CAND2,0.668014012,0.637025061
RPL32,0.772058824,0.965686275
PTPRG,0.738358691,0.778469341
IL17RD,0.637837838,0.624324324
SHQ1,0.494809689,0.518454441
SLC25A26,0.607272727,0.638787879
UBA3,0.792385057,0.958333333
ARL6IP5,0.717813051,0.560846561
TMF1,0.594759293,0.682815356
LRIG1,0.592321755,0.395490555
LRTM1,0.422928709,0.358381503
LIMD1,0.516494338,0.529788282
ZNF660,0.557228916,0.826305221
NFKBIZ,0.617987946,0.648122392
COL8A1,0.668903803,0.856375839
NXPE3,0.675,0.84702381
ADGRG7,0.326232247,0.182121972
MYH15,0.303715117,0.274268105
PHLDB2,0.660021265,0.746411483
ABHD10,0.535287731,0.72204126
TAGLN3,0.81,0.953333333
PLA1A,0.530269876,0.398249453
RABL3,0.758087201,0.962025316
ADPRH,0.605214153,0.618249534
IGSF11,0.68132716,0.773148148
ATG3,0.783068783,0.947089947
NR1I2,0.535161744,0.55625879
BOC,0.637967115,0.54857997
SRPRB,0.651960784,0.761029412
TMEM108,0.523148148,0.523148148
AGTR1,0.675,0.775925926
MED12L,0.697421559,0.866107487
EIF2A,0.656427759,0.876564278
ALDH1L1,0.665190107,0.204503507
OSBPL11,0.666221034,0.94741533
TRPC1,0.761125105,0.978169605
NCEH1,0.608801956,0.612876936
SPATA16,0.575438596,0.487134503
FAM86B2,0.515609265,0.111782477
LPP,0.663947798,0.720500272
TMEM44,0.491841492,0.448329448
RUBCN,0.661185337,0.657759507
AMT,0.628712871,0.660891089
TCTA,0.762820513,0.955128205
NICN1,0.685358255,0.825545171
UCN2,0.324483776,0.309734513
DCAF1,0.754862953,0.943633952
MANF,0.755919854,0.881602914
STXBP5L,0.752364574,0.9429636
EAF2,0.593869732,0.729246488
ILDR1,0.600243754,0.639853748
TM4SF19,0.550793651,0.480952381
MUC4,0.078022046,0.035470164
SLIT2,0.719389978,0.832244009
EIF2B5,0.675438596,0.775623269
AHSG,0.355978261,0.184782609
ECE2,0.73716275,0.806353351
VWA5B2,0.617055511,0.691874497
DGKQ,0.560268646,0.329798515
FIP1L1,0.765826331,0.88627451
SLC26A1,0.498575499,0.196106363
LYAR,0.464035088,0.44122807
CENPC,0.309675141,0.286370056
EPHA5,0.759152216,0.851316635
CORIN,0.558644934,0.263662512
ATP10D,0.576734408,0.36393366
OCIAD2,0.6,0.466666667
SLC10A4,0.621004566,0.388888889
SLC10A6,0.498236332,0.324514991
SCD5,0.636455186,0.609264854
PLAC8,0.520114943,0.341954023
ENOPH1,0.681933842,0.48346056
CABS1,0.238215488,0.092592593
GC,0.495438596,0.267368421
TRMT10A,0.541176471,0.626470588
KLHL8,0.677938808,0.843263553
SNCA,0.73286052,0.75177305
PYURF,0.431884058,0.47826087
TBCK,0.667785235,0.75950783
CAMK2D,0.764044944,0.919475655
CISD2,0.732843137,0.803921569
DDIT4L,0.603092784,0.671821306
ANK2,0.539750716,0.544298467
TIFA,0.468468468,0.302702703
SPATA5,0.523489933,0.695749441
FABP2,0.523809524,0.343358396
CCNA2,0.565050038,0.897613549
METTL14,0.702407002,0.856309263
USP53,0.412787089,0.461514587
SETD7,0.72479564,0.89191644
NAF1,0.472727273,0.488215488
MARCHF1,0.718390805,0.889655172
SFRP2,0.831081081,0.922297297
RPS3A,0.733333333,0.955974843
RNF175,0.47922999,0.53698075
PDGFC,0.665703276,0.91522158
CBR4,0.613445378,0.584033613
GLRA3,0.726164875,0.877419355
CYP4V2,0.498732573,0.367553866
ROPN1L,0.512265512,0.388167388
NDUFS6,0.482666667,0.253333333
MARCHF6,0.725942188,0.940724479
NKD2,0.333333333,0.110619469
CDH18,0.720185419,0.813316477
ADAMTS16,0.516462585,0.384761905
SRD5A1,0.394871795,0.194871795
MYO10,0.695159463,0.708434515
OTULINL,0.579831933,0.690943044
RPL37,0.758503401,0.945578231
SKP2,0.657254902,0.874509804
OSMR,0.306802721,0.260544218
UGT3A1,0.328880407,0.248727735
PLK2,0.723517979,0.912050534
SHISAL2B,0.621118012,0.875776398
GZMA,0.362484157,0.187579214
PIK3R1,0.735172414,0.890114943
HAPLN1,0.714553991,0.738028169
LHFPL2,0.719068413,0.855895197
SSBP2,0.842541436,0.998158379
BHMT,0.696969697,0.724815725
ANKRD31,0.243224581,0.291040911
IQGAP2,0.625634518,0.687817259
CRHBP,0.600619195,0.847265222
RASA1,0.750954198,0.917938931
LIX1,0.73262662,0.765606596
GIN1,0.627151052,0.734225621
PPIP5K2,0.749732047,0.912111468
PAM,0.678290598,0.74017094
BDP1,0.282666667,0.306031746
GTF2H2,0.697811448,0.923400673
SLC30A5,0.72410792,0.949956484
BTF3,0.745571659,0.966183575
FBXL17,0.758309592,0.895061728
SPATA9,0.449673203,0.42745098
TSLP,0.20625,0.127083333
TNFAIP8,0.737018425,0.760469012
FEM1C,0.757281553,0.990830636
COMMD10,0.651888342,0.722495895
ATG12,0.671394799,0.735224586
MEGF10,0.710780018,0.658194566
ADAMTS19,0.673805601,0.704557935
YIPF5,0.673126615,0.860465116
ARHGAP26,0.784210526,0.914912281
CXCL14,0.84,0.97
LECT2,0.510964912,0.313596491
SLC25A48,0.5907173,0.447257384
DDX46,0.722491126,0.944498225
IL9,0.289655172,0.075862069
TIMD4,0.218997361,0.063324538
RNF145,0.695783133,0.919176707
C1QTNF2,0.748251748,0.715617716
GABRA6,0.63215859,0.748164464
GABRB2,0.77582846,0.952566602
FBXO38,0.752733389,0.960751332
SPINK7,0.484496124,0.519379845
PCYOX1L,0.728619529,0.764983165
GLRA1,0.797037037,0.908888889
TNIP1,0.62166405,0.701203558
G3BP1,0.690935046,0.94289793
ZNF300,0.413311863,0.656468062
N4BP3,0.677675841,0.575535168
NHP2,0.716450216,0.681818182
RMND5B,0.758037225,0.768189509
BOD1,0.691756272,0.845878136
CPLX2,0.832098765,0.844444444
TENM2,0.77957958,0.795075075
KCNMB1,0.657986111,0.619791667
FAM50B,0.588957055,0.531697342
MYLK4,0.562125107,0.510711225
FAM217A,0.314341847,0.343811395
TBC1D7,0.697278912,0.780045351
FARS2,0.578908555,0.538348083
GFOD1,0.843137255,0.952259165
CDKAL1,0.653448276,0.720114943
PSD2,0.684801382,0.680915371
LRRTM2,0.906511928,0.995486783
ZMAT2,0.826666667,0.993333333
GFRA3,0.486284289,0.502909393
KLHL3,0.776077098,0.849773243
DCDC2,0.573724668,0.568832984
SLC17A4,0.360776439,0.555555556
H2BC1,0.557291667,0
KAAG1,0.392156863,0.341176471
TRIM7,0.651692708,0.5625
TRIM41,0.778129952,0.82989963
HIGD2A,0.601246106,0.380062305
FAM193B,0.682462535,0.763872013
PLA2G7,0.406485671,0.472850679
TNFRSF21,0.693597561,0.834349593
RNF44,0.743648961,0.453425712
MMUT,0.682201509,0.84376387
RASGEF1C,0.656673804,0.63668808
DOK3,0.526077098,0.340891912
ABT1,0.566544567,0.601953602
PPP1R18,0.504343105,0.664495114
DAAM2,0.748674774,0.837542875
PRIM2,0.522222222,0.601960784
MLIP,0.426224011,0.487256875
HMGCLL1,0.633431085,0.775171065
LGSN,0.497385621,0.466666667
FGD2,0.612296748,0.526930894
SCUBE3,0.78101945,0.914822267
ANO7,0.179514632,0.15738758
CRIP3,0.730081301,0.824390244
TTBK1,0.699193142,0.679021684
TCTE1,0.56374502,0.567065073
RPL7L1,0.615885417,0.75390625
NFKBIE,0.642725599,0.861878453
CYP39A1,0.460992908,0.641134752
TPBG,0.617577197,0.601741884
IRAK1BP1,0.572158365,0.748403576
PHIP,0.742773509,0.950603732
PRSS35,0.465378422,0.055555556
MMS22L,0.571007503,0.723472669
FAXC,0.846341463,0.921138211
GABRR1,0.699305556,0.725
PNRC1,0.641260163,0.796747967
PM20D2,0.627002288,0.715484363
RARS2,0.658031088,0.767415083
SCML4,0.590361446,0.552610442
TBC1D32,0.550079491,0.650238474
CLVS2,0.763211382,0.945121951
GPR6,0.736455464,0.831037649
RNF217,0.702898551,0.844202899
RSPO3,0.785103785,0.968253968
ARHGAP18,0.629518072,0.726405622
TAAR2,0.513257576,0.225378788
TAAR6,0.45761079,0.387283237
TAAR8,0.481049563,0.040816327
ABRACL,0.670731707,0.894308943
TAAR1,0.473529412,0.517647059
SLC18B1,0.525893508,0.577680525
MTFR2,0.404145078,0.462003454
SLC2A12,0.560409924,0.565264293
SHPRH,0.604513064,0.817893903
AIG1,0.760111576,0.959553696
DYNLT1,0.757309942,0.719298246
TIAM2,0.591461026,0.584018801
TMEM181,0.69374597,0.754352031
PNLDC1,0.601503759,0.496240602
WTAP,0.816960537,0.989084803
ZMYM4,0.813212825,0.966214762
VIP,0.463937622,0.477582846
ARMT1,0.526395173,0.61387632
SLC22A3,0.664871335,0.7336924
VWDE,0.385501781,0.432641944
GNA12,0.772251309,0.939790576
C7orf50,0.374358974,0.165811966
SDK1,0.619692864,0.494429389
CCZ1B,0.718426501,0.826086957
C7orf26,0.733333333,0.794074074
RBAK,0.509090909,0.762237762
CREB5,0.808120498,0.943680419
FERD3L,0.508982036,0.580838323
EGFR,0.634737132,0.492981007
CDCA5,0.442687747,0.495388669
IGFBP3,0.558165548,0.61409396
PURB,0.769968051,0.982960596
IGFBP1,0.378205128,0.228205128
SSC4D,0.638888889,0.653935185
MDH2,0.722713864,0.567354966
POMZP3,0.460992908,0.365248227
NIPSNAP2,0.68641115,0.717770035
CCT6A,0.718045113,0.879699248
PSPH,0.696165192,0.504424779
TRIM50,0.653688525,0.633879781
ZNF92,0,0.112436116
ATXN7L1,0.80974478,0.936968291
TMEM168,0.724928367,0.928366762
ASB15,0.610639502,0.727221279
MAP11,0.788296041,0.872059667
SLC12A9,0.706010929,0.584335155
GIGYF1,0.74967825,0.725868726
TRIM4,0.242105263,0.437894737
MEPCE,0.716908213,0.838164251
ZAN,0.286289845,0.13769404
TMEM209,0.699288256,0.868920522
AGBL3,0.463988418,0.634455302
STRA8,0.376636455,0.403826788
ZC3HAV1L,0.560354374,0.760797342
TMEM140,0.397849462,0.288530466
TLK2,0.863293387,0.983577452
EPHA1,0.566359604,0.593312863
NOM1,0.392179636,0.231513744
CNPY1,0.329749104,0.655913978
NCAPG2,0.540501166,0.436771562
ASB10,0.606837607,0.627492877
NLGN4X,0.580171359,0.238270094
SHROOM2,0.32302618,0.224902082
RAB19,0.628440367,0.629969419
LUC7L2,0.804919423,0.987277354
DENND2A,0.594059406,0.7
CLTRN,0.369207773,0.506726457
SH3KBP1,0.726226226,0.815815816
TMEM47,0.838827839,0.983516484
LANCL3,0.716547902,0.794140934
SYTL5,0.512995896,0.576835385
CASK,0.801045166,0.966405375
KDM6A,0.756075195,0.856946355
SPIN2A,0.647361647,0.646074646
MSN,0.712802768,0.92272203
AKAP4,0.421832359,0.168031189
CCNB3,0.077841452,0.027459408
HDAC8,0.725749559,0.891534392
SLC16A2,0.713580247,0.849382716
DIPK2B,0.506144393,0.532258065
ZNF157,0.358974359,0.752794214
ZNF182,0.525496511,0.740740741
CHST7,0.568788501,0.583162218
KRBOX4,0.087209302,0.515503876
NDUFB11,0.359307359,0.207792208
ZNF41,0.223504274,0.561538462
RAB41,0.005979073,0.029895366
ZMYM3,0.750060783,0.913931437
TAF1,0.697616507,0.931519032
GPR174,0.556886228,0.652694611
NONO,0.668079096,0.949152542
CCDC120,0.632233381,0.68962219
LPAR4,0.667565139,0.924528302
EBP,0.471861472,0.494949495
AWAT2,0.323353293,0.380239521
OGT,0.756765361,0.93950971
SNX12,0.799591002,0.932515337
ITGB1BP2,0.685823755,0.965517241
IL2RG,0.456756757,0.613513514
GCNA,0.088631985,0.014450867
ZNF711,0.72359736,0.975660066
CPXCR1,0.030905077,0.014348786
DIAPH2,0.565033273,0.747731397
NXF3,0.256892231,0.026315789
RIPPLY1,0.225877193,0.195175439
PRPS1,0.710553814,0.918495298
RADX,0.257398754,0.476246106
FRMPD3,0.638137309,0.748757592
HTR2C,0.639796659,0.717501816
DOCK11,0.664738026,0.840083574
IGSF1,0.485165794,0.588880578
ARHGAP36,0.538321168,0.346715328
GPC3,0.686173264,0.848537005
GPR119,0.503968254,0.616071429
RBMX,0.716836735,0.932823129
MCPH1,0.257575758,0.201754386
MFHAS1,0.731244065,0.844887623
FBXO25,0.611884865,0.760445682
FATE1,0.10326087,0.007246377
MAGEA4,0,0
NSDHL,0.505347594,0.456327986
ZNF185,0.244228994,0.149122807
CETN2,0.631984586,0.705202312
RPL10,0.511627907,0.900775194
CSGALNACT1,0.679174484,0.661038149
ATP6V1B2,0.748046875,0.853515625
CCDC25,0.743221691,0.939393939
HMBOX1,0.794140934,0.954869359
CHRNB3,0.580246914,0.379811184
CHRNA6,0.535353535,0.356902357
GNRH1,0.46953405,0.204301075
BIN3,0.772965879,0.749343832
DOK2,0.514124294,0.352703793
SLC25A37,0.776794494,0.876106195
CHMP7,0.795154185,0.883994126
DOCK5,0.714056654,0.696419027
STAR,0.655011655,0.660839161
PLPBP,0.644927536,0.640096618
ERLIN2,0.746078431,0.82254902
SNTG1,0.687902188,0.681467181
PXDNL,0.109972678,0.086065574
ST18,0.613867684,0.682251908
RGS20,0.376178235,0.340188518
TACC1,0.540942928,0.515301902
GOLGA7,0.801932367,0.966183575
PLPP5,0.518238994,0.320754717
GINS4,0.648809524,0.584821429
NSD3,0.738062123,0.888966157
DNAJC5B,0.673333333,0.648333333
CRH,0.534686971,0.702199662
TRIM55,0.64966606,0.78749241
ADHFE1,0.653846154,0.679487179
MRPS28,0.459219858,0.462765957
PMP2,0.626566416,0.744360902
LACTB2,0.569780854,0.799307958
PRDM14,0.442307692,0.379370629
TERF1,0.427272727,0.552272727
RPL7,0.712182062,0.855421687
SLC26A7,0.599188229,0.714358194
PSKH2,0.292746114,0.353195164
ATP6V0D2,0.6334283,0.754985755
SYBU,0.587851406,0.684738956
DPYS,0.633333333,0.679487179
MTDH,0.74271012,0.937106918
LRP12,0.64379845,0.918217054
EBAG9,0.710280374,0.940809969
RSPO2,0.758196721,0.905737705
POLR2K,0.723163842,0.937853107
MAL2,0.677966102,0.81920904
EIF3H,0.745042493,0.905571294
UTP23,0.638666667,0.761333333
NDUFB9,0.681481481,0.701851852
TATDN1,0.668903803,0.940715884
FAM83A,0.567049808,0.521072797
GSDMC,0.139489194,0.037328094
FAM135B,0.489457475,0.501303009
ZNF7,0.495390587,0.651625425
ARHGAP39,0.681913303,0.630493274
SLC39A4,0.465534979,0.351851852
NAPRT,0.590599876,0.427952999
VLDLR,0.733028223,0.827993898
AK3,0.685672515,0.840643275
UHRF2,0.745952677,0.933582399
NFIB,0.888888889,0.994612795
CER1,0.416666667,0.384328358
PLIN2,0.614155251,0.637747336
IFNA5,0,0.203508772
HAUS6,0.414225941,0.455369596
CDKN2B,0.606714628,0.479616307
IFNA16,0,0.163157895
CDKN2A,0.433121019,0.505307856
C9orf72,0.736514523,0.959197787
IFNK,0.193910256,0.269230769
ZCCHC7,0.527573529,0.398284314
FBXO10,0.740508534,0.853709509
SIGMAR1,0.77827381,0.928571429
CBWD5,0.607279693,0.812260536
CEP78,0.585457979,0.779508971
NTRK2,0.758045292,0.869686134
IDNK,0.482269504,0.531914894
SHC3,0.676190476,0.724929972
AUH,0.587254902,0.684313725
MFSD14B,0.652859961,0.83234714
AOPEP,0.573577236,0.634552846
PLPPR1,0.803680982,0.91002045
OR13C4,0.594566353,0.164054336
ZNF462,0.76399415,0.848823295
INIP,0.780952381,0.987301587
UGCG,0.78649789,0.959493671
ACTL7B,0.633012821,0.514423077
SNX30,0.750380518,0.791476408
STOM,0.673587082,0.740484429
GSN,0.736794171,0.750455373
MRRF,0.652724968,0.743979721
NR6A1,0.812196812,0.981981982
CRB2,0.558579575,0.386728875
OR5C1,0.583592939,0.344755971
ALAD,0.727089627,0.713997986
ASTN2,0.757176106,0.867597621
WDR31,0.580615942,0.788043478
POLE3,0.763513514,0.849099099
SURF4,0.780246914,0.903703704
GBGT1,0.482758621,0.231800766
SURF1,0.485049834,0.362126246
SURF2,0.364461738,0.251621271
SURF6,0.414364641,0.325966851
MED22,0.714759536,0.600331675
REXO4,0.368006304,0.21355398
RPL7A,0.72659176,0.490636704
GTF3C5,0.634615385,0.646794872
ASB6,0.709320695,0.68957346
PTGES2,0.644620811,0.473544974
NTMT1,0.744047619,0.700892857
CIZ1,0.461624027,0.527252503
SLC25A25,0.783730159,0.813492063
SH3GLB2,0.775252525,0.81986532
MIGA2,0.714365881,0.585858586
PTGES,0.636165577,0.586056645
LCN2,0.37520938,0.259631491
LRSAM1,0.696132597,0.703038674
HMCN2,0.561857708,0.32173913
GPR107,0.620855937,0.784810127
PAXX,0.458536585,0.510569106
IDI2,0.191520468,0.124269006
INPP5E,0.504909561,0.328682171
LCN9,0.16007533,0
SEC16A,0.381679389,0.209499576
DPH7,0.339220015,0.198675497
NOTCH1,0.672143975,0.406103286
CACNA1B,0.697435897,0.693589744
NACC2,0.718820862,0.600340136
PROSER2,0.436544343,0.113914373
USP6NL,0.537825059,0.434594169
COMMD3,0.753401361,0.930272109
MSRB2,0.448087432,0.29143898
PDSS1,0.615384615,0.661057692
FAM171A1,0.677890011,0.468387579
MINDY3,0.789237668,0.908819133
SLC39A12,0.460500963,0.466763006
TMEM236,0.401515152,0.163825758
RSU1,0.785371703,0.685851319
ST8SIA6,0.512949039,0.588137009
PARD3,0.690546529,0.748892171
ANKRD30A,0.033532042,0.001241927
ZEB1,0.677619893,0.790408526
FAM13C,0.608077361,0.714448237
NRBF2,0.611111111,0.880787037
A1CF,0.710391823,0.848949461
CDHR1,0.595736434,0.507364341
LRIT1,0.493055556,0.466346154
RGR,0.53196347,0.563926941
POLR3A,0.742631201,0.815240834
HERC4,0.787301587,0.981904762
LRMDA,0.697503671,0.810572687
CAMK2G,0.855176541,0.973070018
ADIRF,0.406926407,0.567099567
GLUD1,0.72450805,0.864639237
ANKRD1,0.686458333,0.852083333
HTR7,0.704861111,0.769444444
RPP30,0.682775713,0.771995043
FRA10AC1,0.697257384,0.82278481
ADD3,0.72135785,0.881659595
HABP2,0.516339869,0.363636364
VAX1,0.789054726,0.84079602
DNAJB12,0.730894309,0.854471545
EIF4EBP2,0.829201102,0.964187328
NPFFR1,0.592420727,0.675174014
PLEKHS1,0.269670959,0.271816881
TCF7L2,0.841901603,0.954671089
MKI67,0.06580698,0.051376522
CYP17A1,0.461034709,0.352979699
INA,0.77,0.936666667
FUOM,0.408602151,0.16344086
LRRC27,0.185812932,0.034526051
MTG1,0.55920398,0.391044776
NKX6-2,0.76618705,0.830935252
PAOX,0.546223958,0.306640625
GSTO1,0.472451791,0.552341598
TAF5,0.769038702,0.950478568
PPRC1,0.566166166,0.675275275
ITPRIP,0.631995134,0.586982968
CNNM2,0.820776256,0.916286149
PDCD11,0.586894587,0.626068376
ADAM12,0.56996337,0.505494505
RGS10,0.725274725,0.838827839
BTBD10,0.782913165,0.964985994
ADM,0.44265233,0.614695341
GAS2,0.761146497,0.959660297
SLC5A12,0.579429187,0.638664513
LIN7C,0.713804714,0.915824916
LRRC4C,0.789391576,0.966198648
IMMP1L,0.740518962,0.982035928
SAA4,0.307888041,0.223918575
PGAP2,0.816455696,0.928270042
