chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	quantile	prediction
chr20	54967427	54979518	CSTF1	0	.	54967427	54979518	200,55,200	18.27%	0.447557191
chr20	54987168	55034396	CASS4	0	.	54987168	55034396	25,230,25	82.84%	0.007706606
chr20	55043647	55093943	RTFDC1	0	.	55043647	55093943	100,155,100	58.83%	0.064228963
chr20	55066548	55100981	GCNT7	0	.	55066548	55100981	25,230,25	82.64%	0.007967208
chr20	55092243	55101198	FAM209A	0	.	55092243	55101198	25,230,25	86.23%	0.004689735
chr20	55108302	55111576	FAM209B	0	.	55108302	55111576	25,230,25	88.21%	0.003257895
chr20	55204358	55214339	TFAP2C	0	.	55204358	55214339	125,130,125	44.1%	0.142332491
chr20	55743804	55841685	BMP7	0	.	55743804	55841685	255,0,255	0.96%	0.992789544
chr20	55904815	55919050	SPO11	0	.	55904815	55919050	175,80,175	22.2%	0.37792873
chr20	55926066	55954267	RAE1	0	.	55926066	55954267	175,80,175	20.08%	0.411610053
chr20	55933496	55934878	MTRNR2L3	0	.	55933496	55934878	0,255,0	92.62%	0.001531754
chr20	55966463	55984389	RBM38	0	.	55966463	55984389	75,180,75	61.69%	0.053352095
chr20	56071035	56100708	CTCFL	0	.	56071035	56100708	25,230,25	87.7%	0.003556295
chr20	56136136	56141513	PCK1	0	.	56136136	56141513	150,105,150	34.18%	0.222187603
chr20	56178902	56195632	ZBP1	0	.	56178902	56195632	0,255,0	97.08%	0.00074067
chr20	56223448	56286592	PMEPA1	0	.	56223448	56286592	125,130,125	46.4%	0.126548982
chr20	56725960	56736206	C20orf85	0	.	56725960	56736206	50,205,50	77.54%	0.014423201
chr20	56793551	56803709	ANKRD60	0	.	56793551	56803709	0,255,0	92.64%	0.001529196
chr20	56806188	56884495	PPP4R1L	0	.	56806188	56884495	25,230,25	85.13%	0.00557776
chr20	56884752	56942563	RAB22A	0	.	56884752	56942563	150,105,150	30.51%	0.262577297
chr20	56964178	57026157	VAPB	0	.	56964178	57026157	150,105,150	35.24%	0.212997948
chr20	57034157	57090187	APCDD1L	0	.	57034157	57090187	50,205,50	75.86%	0.016982669
chr20	57226328	57254582	STX16	0	.	57226328	57254582	175,80,175	27.86%	0.297257901
chr20	57264187	57294294	NPEPL1	0	.	57264187	57294294	100,155,100	56.19%	0.075411836
chr20	57414773	57486247	GNAS	0	.	57414773	57486247	255,0,255	8.83%	0.689085503
chr20	57556263	57570188	NELFCD	0	.	57556263	57570188	175,80,175	24.86%	0.339822521
chr20	57570240	57582302	CTSZ	0	.	57570240	57582302	75,180,75	69.97%	0.028841376
chr20	57594309	57601709	TUBB1	0	.	57594309	57601709	100,155,100	59.92%	0.059815473
chr20	57600522	57607437	ATP5E	0	.	57600522	57607437	150,105,150	35.84%	0.207563955
chr20	57608200	57617964	SLMO2	0	.	57608200	57617964	150,105,150	31.27%	0.253272562
chr20	57766075	57834168	ZNF831	0	.	57766075	57834168	0,255,0	91%	0.002007623
chr20	57875482	57901047	EDN3	0	.	57875482	57901047	50,205,50	79.25%	0.011990093
chr20	58152564	58422766	PHACTR3	0	.	58152564	58422766	75,180,75	66.7%	0.037224167
chr20	58438618	58508710	SYCP2	0	.	58438618	58508710	75,180,75	67.01%	0.036298383
chr20	58508819	58523735	FAM217B	0	.	58508819	58523735	0,255,0	93.58%	0.001351321
chr20	58511894	58515352	PPP1R3D	0	.	58511894	58515352	50,205,50	70.66%	0.027506952
chr20	58533471	58609066	CDH26	0	.	58533471	58609066	0,255,0	99.16%	0.000365756
chr20	58630980	58648008	C20orf197	0	.	58630980	58648008	0,255,0	99.21%	0.000355428
chr20	59827482	60515673	CDH4	0	.	59827482	60515673	150,105,150	36.97%	0.197684425
chr20	60528525	60640866	TAF4	0	.	60528525	60640866	100,155,100	53.52%	0.088611939
chr20	60697517	60710434	LSM14B	0	.	60697517	60710434	100,155,100	54.01%	0.085668924
chr20	60711791	60718496	PSMA7	0	.	60711791	60718496	175,80,175	25.77%	0.325710108
chr20	60718822	60757540	SS18L1	0	.	60718822	60757540	100,155,100	58.02%	0.067488601
chr20	60758085	60778624	MTG2	0	.	60758085	60778624	25,230,25	81.42%	0.00935237
chr20	60790026	60795323	HRH3	0	.	60790026	60795323	100,155,100	56.03%	0.076197689
chr20	60813580	60871268	OSBPL2	0	.	60813580	60871268	75,180,75	69.32%	0.030191434
chr20	60877149	60883918	ADRM1	0	.	60877149	60883918	150,105,150	34.19%	0.222122669
chr20	60883011	60942368	LAMA5	0	.	60883011	60942368	75,180,75	63.61%	0.046968919
chr20	60962172	60963576	RPS21	0	.	60962172	60963576	100,155,100	55.01%	0.080763432
chr20	60963688	60982341	CABLES2	0	.	60963688	60982341	75,180,75	60.25%	0.058513615
chr20	60985293	61002589	RBBP8NL	0	.	60985293	61002589	25,230,25	89.27%	0.002687582
chr20	61038553	61051026	GATA5	0	.	61038553	61051026	150,105,150	30.83%	0.258894148
chr20	61147660	61167971	MIR1-1HG	0	.	61147660	61167971	0,255,0	99.44%	0.000293671
chr20	61273797	61317137	SLCO4A1	0	.	61273797	61317137	50,205,50	75.43%	0.017798406
chr20	61340189	61394123	NTSR1	0	.	61340189	61394123	200,55,200	13.25%	0.56315132
chr20	61427805	61431945	MRGBP	0	.	61427805	61431945	100,155,100	51.28%	0.099441908
chr20	61436187	61445352	OGFR	0	.	61436187	61445352	0,255,0	90.85%	0.002053441
chr20	61447596	61472511	COL9A3	0	.	61447596	61472511	75,180,75	62.08%	0.05194578
chr20	61472467	61493115	TCFL5	0	.	61472467	61493115	50,205,50	78.12%	0.013627821
chr20	61509090	61569304	DIDO1	0	.	61509090	61569304	25,230,25	83.17%	0.007368736
chr20	61569471	61576996	GID8	0	.	61569471	61576996	150,105,150	35.29%	0.212642903
chr20	61584052	61599949	SLC17A9	0	.	61584052	61599949	75,180,75	69.69%	0.029338597
chr20	61637331	61638387	BHLHE23	0	.	61637331	61638387	50,205,50	76.49%	0.015961234
chr20	61826781	61847586	YTHDF1	0	.	61826781	61847586	75,180,75	62.31%	0.051132423
chr20	61867235	61871859	BIRC7	0	.	61867235	61871859	25,230,25	87.65%	0.003576281
chr20	61872136	61904046	NKAIN4	0	.	61872136	61904046	50,205,50	79.72%	0.01137568
chr20	61904137	61921142	ARFGAP1	0	.	61904137	61921142	75,180,75	66.43%	0.038035061
chr20	61924538	61966203	COL20A1	0	.	61924538	61966203	25,230,25	80.7%	0.010214941
chr20	61975420	62009753	CHRNA4	0	.	61975420	62009753	125,130,125	40.99%	0.164276334
chr20	62037542	62103993	KCNQ2	0	.	62037542	62103993	150,105,150	39.78%	0.174003315
chr20	62119366	62130505	EEF1A2	0	.	62119366	62130505	150,105,150	36.29%	0.203531601
chr20	62152077	62153559	PPDPF	0	.	62152077	62153559	25,230,25	81.1%	0.009663583
chr20	62159778	62168723	PTK6	0	.	62159778	62168723	50,205,50	74.11%	0.020141992
chr20	62172163	62178857	SRMS	0	.	62172163	62178857	50,205,50	77.75%	0.014174406
chr20	62184373	62188061	C20orf195	0	.	62184373	62188061	100,155,100	57.62%	0.069407522
chr20	62189439	62205592	HELZ2	0	.	62189439	62205592	25,230,25	86.54%	0.004353219
chr20	62218955	62258394	GMEB2	0	.	62218955	62258394	75,180,75	60.67%	0.057032558
chr20	62271061	62284780	STMN3	0	.	62271061	62284780	125,130,125	47.15%	0.121873691
chr20	62289163	62328416	RTEL1	0	.	62289163	62328416	50,205,50	77.48%	0.014523657
chr20	62328021	62330037	TNFRSF6B	0	.	62328021	62330037	25,230,25	89.76%	0.002463775
chr20	62329996	62339377	ARFRP1	0	.	62329996	62339377	100,155,100	50.84%	0.101604996
chr20	62338817	62367494	ZGPAT	0	.	62338817	62367494	50,205,50	74.55%	0.019253633
chr20	62366815	62370456	LIME1	0	.	62366815	62370456	0,255,0	92.93%	0.001468747
chr20	62371214	62374858	SLC2A4RG	0	.	62371214	62374858	25,230,25	83.43%	0.007059517
chr20	62375019	62462597	ZBTB46	0	.	62375019	62462597	75,180,75	65.79%	0.039954522
chr20	62492566	62494341	ABHD16B	0	.	62492566	62494341	75,180,75	66.9%	0.036737167
chr20	62496596	62522898	TPD52L2	0	.	62496596	62522898	125,130,125	48.96%	0.111482729
chr20	62526518	62567384	DNAJC5	0	.	62526518	62567384	175,80,175	28.69%	0.285256989
chr20	62571186	62587769	UCKL1	0	.	62571186	62587769	100,155,100	55.5%	0.078742286
chr20	62588055	62680113	ZNF512B	0	.	62588055	62680113	75,180,75	65.14%	0.041900709
chr20	62605466	62611361	SAMD10	0	.	62605466	62611361	50,205,50	70.49%	0.027858353
chr20	62612488	62664453	PRPF6	0	.	62612488	62664453	150,105,150	34.68%	0.217306132
chr20	62679076	62680994	SOX18	0	.	62679076	62680994	125,130,125	44.13%	0.142184642
chr20	62681189	62703700	TCEA2	0	.	62681189	62703700	50,205,50	71.08%	0.026589369
chr20	62704534	62711323	RGS19	0	.	62704534	62711323	150,105,150	39.83%	0.173736977
chr20	62711526	62731996	OPRL1	0	.	62711526	62731996	150,105,150	31.26%	0.253276549
chr20	62714733	62715712	LKAAEAR1	0	.	62714733	62715712	25,230,25	88.03%	0.00333726
chr20	62737173	62738524	NPBWR2	0	.	62737173	62738524	25,230,25	87.06%	0.003984253
chr20	62783144	62873604	MYT1	0	.	62783144	62873604	125,130,125	48.6%	0.113496171
chr20	62887094	62926855	PCMTD2	0	.	62887094	62926855	125,130,125	45.96%	0.129323658
chr21	10906742	10990920	TPTE	0	.	10906742	10990920	0,255,0	92.18%	0.001635216
chr21	14982498	15013906	POTED	0	.	14982498	15013906	0,255,0	94.88%	0.001112337
chr21	15481134	15583166	LIPI	0	.	15481134	15583166	50,205,50	70.67%	0.027450364
chr21	15588451	15600693	RBM11	0	.	15588451	15600693	75,180,75	65.26%	0.04162985
chr21	15743436	15755805	HSPA13	0	.	15743436	15755805	150,105,150	31.82%	0.247029422
chr21	15857549	15955723	SAMSN1	0	.	15857549	15955723	175,80,175	28.32%	0.290908658
chr21	16333556	16437321	NRIP1	0	.	16333556	16437321	175,80,175	26.06%	0.321174489
chr21	17102344	17252377	USP25	0	.	17102344	17252377	175,80,175	25.35%	0.331783522
chr21	18811208	18821503	LINC01549	0	.	18811208	18821503	0,255,0	92.4%	0.001582759
chr21	18884700	18965897	CXADR	0	.	18884700	18965897	100,155,100	55.13%	0.080142991
chr21	18965971	18985265	BTG3	0	.	18965971	18985265	200,55,200	12.83%	0.574271521
chr21	19161284	19191703	C21orf91	0	.	19161284	19191703	150,105,150	39.92%	0.173207879
chr21	19273580	19639690	CHODL	0	.	19273580	19639690	150,105,150	30.1%	0.266921821
chr21	19641433	19858197	TMPRSS15	0	.	19641433	19858197	100,155,100	57.24%	0.07093914
chr21	22370633	22915650	NCAM2	0	.	22370633	22915650	175,80,175	26.12%	0.320343852
chr21	26957968	26979829	MRPL39	0	.	26957968	26979829	125,130,125	40.69%	0.166949385
chr21	27011584	27089874	JAM2	0	.	27011584	27089874	100,155,100	54.6%	0.08293119
chr21	27088815	27107984	ATP5J	0	.	27088815	27107984	150,105,150	38.47%	0.184041612
chr21	27106881	27144771	GABPA	0	.	27106881	27144771	200,55,200	16.15%	0.49366631
chr21	27252861	27543446	APP	0	.	27252861	27543446	255,0,255	0.94%	0.993008957
chr21	27838528	27945603	CYYR1	0	.	27838528	27945603	50,205,50	71.08%	0.026615152
chr21	28208066	28217728	ADAMTS1	0	.	28208066	28217728	175,80,175	27.34%	0.304173311
chr21	28290231	28338832	ADAMTS5	0	.	28290231	28338832	175,80,175	25.8%	0.324991256
chr21	30244513	30257693	N6AMT1	0	.	30244513	30257693	100,155,100	58.26%	0.066620325
chr21	30300466	30365270	LTN1	0	.	30300466	30365270	150,105,150	38.5%	0.18396832
chr21	30376705	30391699	RWDD2B	0	.	30376705	30391699	75,180,75	63.33%	0.047969029
chr21	30396950	30426809	USP16	0	.	30396950	30426809	100,155,100	50.03%	0.105880573
chr21	30428126	30446118	CCT8	0	.	30428126	30446118	200,55,200	17.02%	0.473967824
chr21	30449792	30548210	MAP3K7CL	0	.	30449792	30548210	100,155,100	52.95%	0.091392954
chr21	30566392	31003071	BACH1	0	.	30566392	31003071	125,130,125	48.51%	0.113830282
chr21	30909254	31312351	GRIK1	0	.	30909254	31312351	255,0,255	0.9%	0.993633799
chr21	30968360	31003067	GRIK1-AS2	0	.	30968360	31003067	0,255,0	93.08%	0.001444575
chr21	31538241	31538971	CLDN17	0	.	31538241	31538971	50,205,50	78.72%	0.012700155
chr21	31586324	31588391	CLDN8	0	.	31586324	31588391	50,205,50	72.76%	0.022912612
chr21	31653629	31655276	KRTAP24-1	0	.	31653629	31655276	25,230,25	87.91%	0.003418243
chr21	31661463	31661832	KRTAP25-1	0	.	31661463	31661832	0,255,0	99.2%	0.000356616
chr21	31691452	31692607	KRTAP26-1	0	.	31691452	31692607	25,230,25	88.66%	0.002986266
chr21	31709331	31710012	KRTAP27-1	0	.	31709331	31710012	25,230,25	89.57%	0.002554278
chr21	31720717	31720924	KRTAP23-1	0	.	31720717	31720924	25,230,25	88.2%	0.003261686
chr21	31743709	31744557	KRTAP13-2	0	.	31743709	31744557	25,230,25	83.36%	0.007131387
chr21	31768392	31769136	KRTAP13-1	0	.	31768392	31769136	0,255,0	91.85%	0.001705764
chr21	31797583	31798286	KRTAP13-3	0	.	31797583	31798286	25,230,25	86.65%	0.004275706
chr21	31802572	31803216	KRTAP13-4	0	.	31802572	31803216	25,230,25	87.66%	0.003574743
chr21	31812597	31813070	KRTAP15-1	0	.	31812597	31813070	25,230,25	84.41%	0.006174822
chr21	31852018	31852663	KRTAP19-1	0	.	31852018	31852663	0,255,0	92.84%	0.001481254
chr21	31859362	31859755	KRTAP19-2	0	.	31859362	31859755	0,255,0	90.2%	0.002288174
chr21	31863782	31864275	KRTAP19-3	0	.	31863782	31864275	0,255,0	94.62%	0.001165896
chr21	31869142	31869451	KRTAP19-4	0	.	31869142	31869451	0,255,0	92%	0.001671095
chr21	31873975	31874435	KRTAP19-5	0	.	31873975	31874435	25,230,25	87.77%	0.003505441
chr21	31913854	31914183	KRTAP19-6	0	.	31913854	31914183	0,255,0	90.16%	0.002299977
chr21	31933194	31933633	KRTAP19-7	0	.	31933194	31933633	25,230,25	88.98%	0.002825696
chr21	31962424	31962716	KRTAP22-2	0	.	31962424	31962716	0,255,0	91.75%	0.001728285
chr21	31964759	31965394	KRTAP6-3	0	.	31964759	31965394	25,230,25	82.35%	0.008298652
chr21	31970909	31971219	KRTAP6-2	0	.	31970909	31971219	50,205,50	73.46%	0.021464814
chr21	31973414	31973612	KRTAP22-1	0	.	31973414	31973612	0,255,0	98.59%	0.000468891
chr21	31985750	31986249	KRTAP6-1	0	.	31985750	31986249	50,205,50	72.52%	0.023332659
chr21	31988750	31989003	KRTAP20-1	0	.	31988750	31989003	50,205,50	71.84%	0.024920039
chr21	31992946	31993169	KRTAP20-4	0	.	31992946	31993169	0,255,0	98.76%	0.000436166
chr21	32007555	32007938	KRTAP20-2	0	.	32007555	32007938	0,255,0	91.89%	0.001699345
chr21	32015183	32015455	KRTAP20-3	0	.	32015183	32015455	0,255,0	98.95%	0.000400999
chr21	32090843	32091095	KRTAP21-3	0	.	32090843	32091095	0,255,0	98.68%	0.00045016
chr21	32119112	32119551	KRTAP21-2	0	.	32119112	32119551	0,255,0	94.08%	0.001262845
chr21	32127439	32127746	KRTAP21-1	0	.	32127439	32127746	25,230,25	84.78%	0.005841197
chr21	32185016	32185570	KRTAP8-1	0	.	32185016	32185570	50,205,50	74.74%	0.018855029
chr21	32252966	32253874	KRTAP11-1	0	.	32252966	32253874	50,205,50	71.46%	0.02569363
chr21	32410478	32410795	KRTAP19-8	0	.	32410478	32410795	0,255,0	95.93%	0.000919623
chr21	32490734	32932290	TIAM1	0	.	32490734	32932290	200,55,200	14.65%	0.527869798
chr21	33031935	33041244	SOD1	0	.	33031935	33041244	255,0,255	2.35%	0.945658678
chr21	33043346	33104388	SCAF4	0	.	33043346	33104388	150,105,150	36.33%	0.203303134
chr21	33245628	33416946	HUNK	0	.	33245628	33416946	100,155,100	58.37%	0.065973255
chr21	33640530	33651380	MIS18A	0	.	33640530	33651380	75,180,75	69.43%	0.029974675
chr21	33664124	33687095	MRAP	0	.	33664124	33687095	125,130,125	46.43%	0.126157198
chr21	33683329	33765335	URB1	0	.	33683329	33765335	50,205,50	77.4%	0.0146609
chr21	33765439	33766254	URB1-AS1	0	.	33765439	33766254	0,255,0	99.68%	0.000239892
chr21	33784314	33887707	EVA1C	0	.	33784314	33887707	100,155,100	59.56%	0.061100423
chr21	33948862	33959683	TCP10L	0	.	33948862	33959683	0,255,0	95.09%	0.001062548
chr21	33964389	33985176	C21orf59	0	.	33964389	33985176	75,180,75	67.63%	0.034467568
chr21	34001069	34100359	SYNJ1	0	.	34001069	34100359	125,130,125	41.69%	0.15926278
chr21	34106210	34144169	PAXBP1	0	.	34106210	34144169	175,80,175	28.33%	0.290693453
chr21	34144411	34266043	C21orf62-AS1	0	.	34144411	34266043	0,255,0	96.88%	0.000768866
chr21	34162985	34186053	C21orf62	0	.	34162985	34186053	25,230,25	80.91%	0.009914309
chr21	34398153	34401504	OLIG2	0	.	34398153	34401504	200,55,200	17.29%	0.467541328
chr21	34442450	34444726	OLIG1	0	.	34442450	34444726	175,80,175	27.61%	0.300545685
chr21	34537776	34542541	LINC01548	0	.	34537776	34542541	0,255,0	96.09%	0.000889252
chr21	34602206	34637980	IFNAR2	0	.	34602206	34637980	0,255,0	94.77%	0.001133002
chr21	34638663	34669539	IL10RB	0	.	34638663	34669539	25,230,25	82.81%	0.007758593
chr21	34696734	34732168	IFNAR1	0	.	34696734	34732168	25,230,25	89.49%	0.002595288
chr21	34775202	34851655	IFNGR2	0	.	34775202	34851655	25,230,25	89.26%	0.002693249
chr21	34804792	34852318	TMEM50B	0	.	34804792	34852318	150,105,150	33.34%	0.230335822
chr21	34860497	34864027	DNAJC28	0	.	34860497	34864027	75,180,75	63.77%	0.046400837
chr21	34876238	34915797	GART	0	.	34876238	34915797	255,0,255	9.36%	0.670681358
chr21	34914924	34949812	SON	0	.	34914924	34949812	255,0,255	3.75%	0.888046632
chr21	34931848	34961014	DONSON	0	.	34931848	34961014	150,105,150	35.71%	0.208826742
chr21	34961647	35016232	CRYZL1	0	.	34961647	35016232	125,130,125	43.88%	0.143917113
chr21	35014706	35272165	ITSN1	0	.	35014706	35272165	175,80,175	24.18%	0.349350199
chr21	35275757	35288284	ATP5O	0	.	35275757	35288284	75,180,75	60.93%	0.055947808
chr21	35445524	35515334	MRPS6	0	.	35445524	35515334	75,180,75	63.34%	0.047918186
chr21	35445870	35478559	SLC5A3	0	.	35445870	35478559	175,80,175	28.43%	0.28886969
chr21	35736323	35743688	KCNE2	0	.	35736323	35743688	125,130,125	48.89%	0.111690079
chr21	35747779	35780164	SMIM11	0	.	35747779	35780164	50,205,50	74.32%	0.019757234
chr21	35818988	35884573	KCNE1	0	.	35818988	35884573	75,180,75	69.68%	0.029341968
chr21	35885440	35987441	RCAN1	0	.	35885440	35987441	150,105,150	38.75%	0.1822483
chr21	36041688	36090525	CLIC6	0	.	36041688	36090525	25,230,25	89.68%	0.002510101
chr21	36160098	37376965	RUNX1	0	.	36160098	37376965	255,0,255	0.45%	0.998765461
chr21	37406839	37451687	SETD4	0	.	37406839	37451687	75,180,75	68.91%	0.031167746
chr21	37442239	37445464	CBR1	0	.	37442239	37445464	50,205,50	75.24%	0.018056419
chr21	37507210	37518864	CBR3	0	.	37507210	37518864	75,180,75	61.89%	0.052541759
chr21	37529080	37666572	DOPEY2	0	.	37529080	37666572	75,180,75	62.08%	0.051933664
chr21	37692487	37758446	MORC3	0	.	37692487	37758446	150,105,150	33.9%	0.224798851
chr21	37757676	37791313	CHAF1B	0	.	37757676	37791313	100,155,100	53.49%	0.088807597
chr21	37832919	37948867	CLDN14	0	.	37832919	37948867	150,105,150	39.29%	0.178050404
chr21	38071433	38122218	SIM2	0	.	38071433	38122218	200,55,200	17.37%	0.46554785
chr21	38123189	38362536	HLCS	0	.	38123189	38362536	0,255,0	90.61%	0.002146669
chr21	38378450	38391959	RIPPLY3	0	.	38378450	38391959	0,255,0	91.16%	0.00193529
chr21	38431470	38445470	PIGP	0	.	38431470	38445470	150,105,150	38.26%	0.185878734
chr21	38445526	38575413	TTC3	0	.	38445526	38575413	100,155,100	58.04%	0.067442966
chr21	38595721	38640262	DSCR3	0	.	38595721	38640262	100,155,100	53.11%	0.090539216
chr21	38738092	38889753	DYRK1A	0	.	38738092	38889753	255,0,255	3.69%	0.889451325
chr21	38979678	39288749	KCNJ6	0	.	38979678	39288749	200,55,200	19.94%	0.413743485
chr21	39323728	39493454	DSCR4	0	.	39323728	39493454	0,255,0	94.96%	0.001091323
chr21	39493545	39560110	DSCR8	0	.	39493545	39560110	25,230,25	86.33%	0.004578733
chr21	39529128	39679279	KCNJ15	0	.	39529128	39679279	100,155,100	57.1%	0.071459317
chr21	39751949	40033704	ERG	0	.	39751949	40033704	255,0,255	7.08%	0.750269513
chr21	40177231	40196879	ETS2	0	.	40177231	40196879	200,55,200	18.03%	0.453014646
chr21	40546695	40555777	PSMG1	0	.	40546695	40555777	150,105,150	35.36%	0.212049337
chr21	40556102	40693485	BRWD1	0	.	40556102	40693485	125,130,125	41.06%	0.163713366
chr21	40714241	40721573	HMGN1	0	.	40714241	40721573	125,130,125	49.32%	0.109298147
chr21	40752170	40800454	WRB	0	.	40752170	40800454	125,130,125	45.81%	0.130476236
chr21	40777770	40817731	LCA5L	0	.	40777770	40817731	0,255,0	92.14%	0.001644141
chr21	40817781	40887433	SH3BGR	0	.	40817781	40887433	50,205,50	71.44%	0.025744385
chr21	40928369	41045064	B3GALT5	0	.	40928369	41045064	25,230,25	86.45%	0.004441095
chr21	40969074	40984748	B3GALT5-AS1	0	.	40969074	40984748	0,255,0	98.57%	0.00047299
chr21	41117334	41174023	IGSF5	0	.	41117334	41174023	0,255,0	92.17%	0.001638685
chr21	41239243	41301322	PCP4	0	.	41239243	41301322	150,105,150	37.82%	0.189899868
chr21	41382926	42219065	DSCAM	0	.	41382926	42219065	200,55,200	11.07%	0.620706258
chr21	42539728	42654445	BACE2	0	.	42539728	42654445	75,180,75	68.94%	0.031049204
chr21	42676139	42729358	FAM3B	0	.	42676139	42729358	25,230,25	82.07%	0.008580766
chr21	42733870	42781317	MX2	0	.	42733870	42781317	0,255,0	91.8%	0.001720532
chr21	42792231	42831141	MX1	0	.	42792231	42831141	50,205,50	77.43%	0.014596703
chr21	42836478	42903043	TMPRSS2	0	.	42836478	42903043	25,230,25	80.27%	0.010801664
chr21	43159529	43187266	RIPK4	0	.	43159529	43187266	125,130,125	43.77%	0.144673643
chr21	43218385	43299591	PRDM15	0	.	43218385	43299591	75,180,75	63.35%	0.047902386
chr21	43305221	43373999	C2CD2	0	.	43305221	43373999	25,230,25	85.05%	0.005649792
chr21	43406940	43430496	ZBTB21	0	.	43406940	43430496	50,205,50	75.46%	0.017735226
chr21	43483068	43563563	UMODL1	0	.	43483068	43563563	25,230,25	88.83%	0.002901681
chr21	43522244	43528644	UMODL1-AS1	0	.	43522244	43528644	0,255,0	98.79%	0.000431351
chr21	43619799	43717354	ABCG1	0	.	43619799	43717354	175,80,175	22.94%	0.367260015
chr21	43731777	43735761	TFF3	0	.	43731777	43735761	25,230,25	87.86%	0.00345137
chr21	43766466	43771237	TFF2	0	.	43766466	43771237	25,230,25	86.89%	0.004074062
chr21	43782391	43786703	TFF1	0	.	43782391	43786703	0,255,0	94.34%	0.00122028
chr21	43791999	43816955	TMPRSS3	0	.	43791999	43816955	75,180,75	64.12%	0.045264307
chr21	43824008	43867791	UBASH3A	0	.	43824008	43867791	50,205,50	71.65%	0.025346435
chr21	43892596	43916464	RSPH1	0	.	43892596	43916464	25,230,25	83.46%	0.007033291
